0.87674,NaN,863.22,364.32,6.533,NaN
0.88191,NaN,854.61,362.32,6.605,NaN
0.89293,NaN,859.26,361.65,6.5678,NaN
0.89949,NaN,859.33,362.01,6.5879,NaN
0.90952,NaN,850.64,361.63,6.6379,NaN
0.92471,NaN,849.53,360.44,6.642,NaN
0.96663,NaN,847.06,360.5,6.6949,NaN
0.97714,NaN,841.52,360.42,6.7483,NaN
0.98483,NaN,840.88,361.77,6.7511,NaN
0.99127,NaN,838.29,361.22,6.7776,NaN
0.99649,NaN,836.47,359.61,6.7945,NaN
1.0031,NaN,846.2,361.26,6.7333,NaN
1.0173,NaN,845.99,361.66,6.7564,NaN
1.0256,NaN,841.02,360.78,6.7686,NaN
1.0318,NaN,836.99,360.51,6.783,NaN
1.0395,NaN,829.49,358.18,6.8288,NaN
1.0463,NaN,842.73,358.25,6.7588,NaN
1.0559,NaN,823.82,354.29,6.8774,NaN
1.0636,NaN,825.31,348.66,6.8549,NaN
1.0706,NaN,845.4,349.44,6.7181,NaN
1.0764,NaN,851.59,338.5,6.7377,NaN
1.2041,NaN,831.46,264.91,6.9367,NaN
1.2286,NaN,901.55,304.87,6.1279,NaN
1.2356,NaN,856.11,298.44,6.5301,NaN
1.2463,NaN,869.83,305.84,6.3612,NaN
1.2607,NaN,872.88,310.25,6.4219,NaN
1.2687,NaN,869.96,310.28,6.4059,NaN
1.2772,NaN,869.14,312.03,6.3989,NaN
1.2849,NaN,861.34,311.02,6.432,NaN
1.2932,NaN,849.17,310.95,6.4801,NaN
1.3086,NaN,855.61,311.46,6.4231,NaN
1.3143,NaN,855.04,311.85,6.4332,NaN
1.3245,NaN,854.87,310.59,6.4251,NaN
1.3443,NaN,856.79,311.36,6.3761,NaN
1.3522,14,862.07,309.57,6.3428,0.37892
1.3589,NaN,862.48,310.94,6.3317,NaN
1.3646,NaN,867.99,312.14,6.3159,NaN
1.3744,NaN,870.39,312.7,6.2956,NaN
1.3921,NaN,868.75,313.4,6.3024,NaN
1.398,NaN,853.65,314.26,6.3963,NaN
1.4062,NaN,849.88,315.12,6.4295,NaN
1.423,NaN,846.8,315.19,6.451,NaN
1.4293,NaN,852.59,317.58,6.4107,NaN
1.4371,NaN,847.54,318.58,6.4192,NaN
1.4443,NaN,846.06,319.08,6.4266,NaN
1.4542,NaN,839.11,319.42,6.471,NaN
1.4698,NaN,833.95,320.02,6.4962,NaN
1.4758,NaN,834.7,321.1,6.481,NaN
1.485,NaN,836.75,322.51,6.4451,NaN
1.5014,NaN,843.91,322,6.387,NaN
1.5095,NaN,843.9,322.53,6.3781,NaN
1.5218,NaN,849.32,324.05,6.322,NaN
1.5288,NaN,844.87,323.73,6.3323,NaN
1.5358,NaN,843.15,324.56,6.3288,NaN
1.5486,NaN,838.61,324.29,6.347,NaN
1.5557,NaN,828.03,325.6,6.3716,NaN
1.5653,NaN,825.11,326.12,6.3607,NaN
1.5805,NaN,824.27,325.67,6.3524,NaN
1.5869,NaN,828.1,327.06,6.3155,NaN
1.5969,NaN,833.86,327.42,6.2601,NaN
1.6138,NaN,840.97,328.18,6.2021,NaN
1.6211,NaN,841.97,327.7,6.1821,NaN
1.6296,NaN,836.58,327.23,6.1747,NaN
1.6362,NaN,831.99,326.36,6.1808,NaN
1.6451,NaN,822.62,326.07,6.2237,NaN
1.6617,NaN,824.43,327.39,6.1925,NaN
1.6689,NaN,821.46,325.89,6.235,NaN
1.6776,NaN,817.11,327.33,6.2206,NaN
1.6925,NaN,817.08,327.74,6.1665,NaN
1.7025,NaN,819.56,325.94,6.1356,NaN
1.7098,NaN,817.11,325.51,6.127,NaN
1.7167,NaN,818.01,326.04,6.1017,NaN
1.7273,NaN,820.53,326.69,6.0863,NaN
1.7418,NaN,816.21,328.89,6.1,NaN
1.7479,NaN,810.85,330.22,6.1427,NaN
1.7569,NaN,817.93,330.74,6.1022,NaN
1.7737,NaN,810.3,330.08,6.1398,NaN
1.7803,NaN,814.31,328.95,6.1147,NaN
1.7893,NaN,818.95,328.49,6.1152,NaN
1.7953,NaN,822.29,328.37,6.0831,NaN
1.8066,NaN,819.14,327.23,6.0928,NaN
1.8221,NaN,818.16,326.91,6.1152,NaN
1.8292,NaN,815.23,327.62,6.1365,NaN
1.8368,NaN,810.62,326.99,6.1771,NaN
1.8539,NaN,815.18,327.01,6.1552,NaN
1.8613,NaN,807.23,325.08,6.211,NaN
1.8721,NaN,809.68,325.7,6.1743,NaN
1.8785,NaN,805.79,324.93,6.2142,NaN
1.886,NaN,799.21,325.14,6.2487,NaN
1.9019,NaN,806.47,326.73,6.2286,NaN
1.9093,NaN,800.11,325.81,6.2637,NaN
1.9174,NaN,799.89,324.09,6.2718,NaN
1.9336,NaN,808.01,322.14,6.2212,NaN
1.9411,NaN,810.96,321.39,6.192,NaN
1.9998,NaN,810.49,322.17,6.215,NaN
2.0084,NaN,807.58,321.52,6.2208,NaN
2.0163,NaN,810.74,321.9,6.2061,NaN
2.0235,NaN,801.75,321.38,6.257,NaN
2.0293,NaN,805.13,322.89,6.2518,NaN
2.0367,NaN,798.07,321.31,6.3119,NaN
2.0448,NaN,799.57,319.35,6.3126,NaN
2.0532,NaN,796.66,318.18,6.3355,NaN
2.0609,NaN,800.6,317.3,6.331,NaN
2.0691,NaN,805.71,316.16,6.3087,NaN
2.076,NaN,802.74,316.37,6.361,NaN
2.0907,NaN,795.05,315.78,6.4047,NaN
2.1028,NaN,796.93,315.83,6.3943,NaN
2.1114,NaN,796.32,315.8,6.3974,NaN
2.1194,NaN,786.21,315.87,6.481,NaN
2.126,NaN,782.29,316.03,6.5066,NaN
2.1318,NaN,780.19,314.79,6.5091,NaN
2.14,NaN,785.2,314.9,6.4813,NaN
2.1476,NaN,797.69,316,6.4024,NaN
2.1556,NaN,807.55,315.45,6.323,NaN
2.1625,NaN,791.89,311.93,6.4338,NaN
2.1708,NaN,789.72,312.23,6.4341,NaN
2.1789,NaN,800.95,312.98,6.3547,NaN
2.1864,NaN,805.81,311.61,6.3315,NaN
2.1927,NaN,799.25,312.23,6.3682,NaN
2.2061,NaN,804.32,311.37,6.3385,NaN
2.2128,NaN,803.02,311.38,6.3473,NaN
2.2225,NaN,803.58,311.84,6.3403,NaN
2.2378,NaN,809.1,312.49,6.2945,NaN
2.2455,NaN,803.72,312.76,6.3475,NaN
2.2535,NaN,827.69,330.38,6.4057,NaN
2.2616,NaN,902.25,352.96,6.2126,NaN
2.2696,NaN,923.76,366.91,6.169,NaN
2.2851,NaN,917.91,371.19,6.2379,NaN
2.291,NaN,918.04,368.79,6.2156,NaN
2.3012,NaN,910.55,366.68,6.2271,NaN
2.3194,NaN,917.45,364.92,6.1721,NaN
2.3258,NaN,913.76,364.94,6.1999,NaN
2.3329,NaN,913.52,362.12,6.1994,NaN
2.3411,NaN,923.05,362.97,6.1708,NaN
2.3497,NaN,914.1,361.53,6.2548,NaN
2.3646,NaN,912.74,361.45,6.2824,NaN
2.3715,NaN,912.36,361.77,6.3245,NaN
2.3804,NaN,908.52,361.18,6.3556,NaN
2.3971,NaN,913.27,362.6,6.3304,NaN
2.4082,NaN,906.64,361.99,6.3767,NaN
2.4153,NaN,898.21,361.57,6.4511,NaN
2.4236,NaN,891.08,360.01,6.5232,NaN
2.4297,NaN,891.93,360.64,6.5492,NaN
2.4454,NaN,892.02,359.65,6.5524,NaN
2.4525,NaN,894.02,358.51,6.5376,NaN
2.4609,NaN,895.45,358.92,6.5676,NaN
2.4767,NaN,892.19,358.54,6.6178,NaN
2.482,NaN,891.19,357.3,6.6326,NaN
2.4925,NaN,891.82,358.43,6.6364,NaN
2.4984,NaN,893.02,359,6.6452,NaN
2.5105,NaN,895.49,360.81,6.6565,NaN
2.525,NaN,895.9,360.01,6.6914,NaN
2.5307,NaN,898.17,360.25,6.6949,NaN
2.542,NaN,899.91,360.96,6.698,NaN
2.5572,NaN,896.67,360.25,6.7277,NaN
2.5637,NaN,890.43,358.32,6.7996,NaN
2.5747,NaN,892.85,359.44,6.791,NaN
2.596,NaN,898.07,360.23,6.7693,NaN
2.6067,NaN,903.04,359.92,6.7491,NaN
2.6137,NaN,897.82,359.41,6.7848,NaN
2.6202,NaN,871.47,346.12,6.9896,NaN
2.6279,NaN,738.59,302.82,7.4516,NaN
2.6369,NaN,672.84,279.86,7.663,NaN
2.6431,NaN,642,270.12,7.8667,NaN
2.6526,NaN,670.21,278.27,7.7517,NaN
2.6691,NaN,673.78,276.62,7.6643,NaN
2.6751,NaN,669.84,273.67,7.7202,NaN
2.686,NaN,661.21,271.26,7.7963,NaN
2.6931,NaN,651.82,268.02,7.8566,NaN
2.7044,NaN,643.12,264.78,7.9219,NaN
2.7175,NaN,643.8,261.88,7.9269,NaN
2.7245,NaN,645.41,261.6,7.8979,NaN
2.7329,NaN,652.68,261.91,7.821,NaN
2.75,NaN,650.57,261.46,7.8311,NaN
2.7587,NaN,648.28,259.25,7.8591,NaN
2.7647,NaN,651.68,260.27,7.819,NaN
2.7729,NaN,652.08,259.61,7.8255,NaN
2.781,NaN,650.63,261.7,7.8331,NaN
2.7965,NaN,645.11,263.23,7.9189,NaN
2.8026,NaN,641.51,263.21,7.951,NaN
2.8123,NaN,636.95,263.67,7.9954,NaN
2.8284,NaN,634.06,263.19,8.026,NaN
2.8351,NaN,631.71,261.56,8.0454,NaN
2.846,NaN,637.8,265.13,7.9766,NaN
2.861,NaN,641,268.17,7.9062,NaN
2.8679,NaN,672.78,276.84,7.7873,NaN
2.8773,NaN,677.67,280.21,7.8623,NaN
2.8854,NaN,673.52,279.87,7.8193,NaN
2.8928,NaN,667.6,277.75,7.8832,NaN
2.9085,NaN,674.3,278.93,7.8015,NaN
2.9142,NaN,668.99,277.21,7.8462,NaN
2.9247,NaN,670.57,273.21,7.8566,NaN
2.9435,NaN,671.03,272.49,7.8315,NaN
3.0005,NaN,672.08,271.89,7.8277,NaN
3.011,NaN,675.07,271.65,7.7803,NaN
3.018,NaN,667.9,273.93,7.8501,NaN
3.0256,NaN,669.33,273.31,7.8584,NaN
3.0354,NaN,669.74,272.98,7.8611,NaN
3.0428,NaN,668.64,272.33,7.8912,NaN
3.0484,NaN,670.21,271.4,7.8666,NaN
3.057,NaN,669.4,272.23,7.8668,NaN
3.0645,NaN,662.56,272.55,7.9328,NaN
3.0739,NaN,662.58,271.9,7.9613,NaN
3.0802,NaN,659.49,271,8.0059,NaN
3.0871,NaN,659.14,270.91,7.9872,NaN
3.0943,NaN,657.9,268.24,7.9973,NaN
3.1017,NaN,660.94,269.15,7.9757,NaN
3.1082,NaN,660.33,271.53,7.9786,NaN
3.1152,NaN,658.5,269.87,7.9911,NaN
3.1228,NaN,663.74,268.15,7.929,NaN
3.1348,NaN,659.93,267.43,7.9691,NaN
3.1422,NaN,665.83,270.22,7.9094,NaN
3.1517,NaN,663.51,267.37,7.9463,NaN
3.1589,NaN,663.1,266.25,7.9554,NaN
3.1653,NaN,661.39,267.42,7.9738,NaN
3.1735,NaN,660.32,266.77,7.9982,NaN
3.1806,NaN,650.7,264.66,8.1009,NaN
3.1876,NaN,650.53,263.87,8.1119,NaN
3.1989,NaN,653.83,265.19,8.0957,NaN
3.2126,NaN,708.9,306.08,7.3926,NaN
3.2191,NaN,847.3,324.18,7.3243,NaN
3.2295,NaN,875.3,346.12,7.1646,NaN
3.2372,NaN,822.53,340.53,7.4242,NaN
3.2451,NaN,811.77,335.91,7.4637,NaN
3.2608,NaN,817.35,341.63,7.5351,NaN
3.267,NaN,821.34,338.68,7.4792,NaN
3.2767,NaN,829.92,335.51,7.4152,NaN
3.2943,NaN,838.12,333.83,7.366,NaN
3.3016,NaN,835.2,332.39,7.373,NaN
3.3088,NaN,836.3,331.91,7.3808,NaN
3.3154,NaN,835.6,330.34,7.4004,NaN
3.3266,NaN,838.08,331.89,7.3653,NaN
3.3407,NaN,842.23,331.83,7.3526,NaN
3.3469,NaN,841.91,330.64,7.3564,NaN
3.3566,NaN,843.58,330.7,7.3591,NaN
3.3747,NaN,848.95,331.74,7.3129,NaN
3.3816,NaN,846.21,332.16,7.3478,NaN
3.3897,NaN,845.48,331.36,7.3477,NaN
3.3955,NaN,849.11,332.24,7.3225,NaN
3.4063,NaN,849.51,332.02,7.3202,NaN
3.4232,1,843.54,331.5,7.4153,0.42189
3.4296,NaN,841.73,332.09,7.4102,NaN
3.4374,NaN,836.07,332.21,7.4653,NaN
3.4525,NaN,829.58,329.27,7.5067,NaN
3.4679,NaN,838.08,330.91,7.4399,NaN
3.4753,NaN,817.05,378.37,7.2493,NaN
3.4824,NaN,691.06,468.21,7.4694,NaN
3.4895,NaN,617.73,491.95,7.6171,NaN
3.502,NaN,629.04,494.21,7.69,NaN
3.5087,NaN,646.84,494.07,7.5218,NaN
3.5182,NaN,640.13,492.81,7.553,NaN
3.5333,14,640.73,491.3,7.5304,0.39845
3.54,NaN,647.46,490.12,7.4759,NaN
3.5485,NaN,646.51,488.76,7.506,NaN
3.5666,NaN,643.46,488.01,7.5313,NaN
3.5754,NaN,640.32,485.69,7.5438,NaN
3.5828,NaN,643.23,486.02,7.4814,NaN
3.5895,NaN,661.5,487.69,7.3389,NaN
3.5966,NaN,661.94,486.6,7.3608,NaN
3.6132,NaN,652.75,485.08,7.4188,NaN
3.6214,NaN,652.98,484.38,7.4246,NaN
3.6284,NaN,654.14,483.71,7.4268,NaN
3.6458,NaN,657.49,481.85,7.3968,NaN
3.6548,NaN,652.97,481.07,7.4246,NaN
3.6619,NaN,650.62,482.5,7.464,NaN
3.6709,NaN,649.48,483.18,7.4756,NaN
3.6769,NaN,650.59,482.41,7.4971,NaN
3.6922,NaN,648.2,481.49,7.5089,NaN
3.6986,NaN,641.17,480.76,7.5611,NaN
3.7083,NaN,637.76,480.28,7.6097,NaN
3.7251,NaN,631.59,479.84,7.6543,NaN
3.7311,NaN,629.56,480.45,7.6787,NaN
3.7415,NaN,626.13,479.1,7.7085,NaN
3.7483,NaN,625.45,478.51,7.7314,NaN
3.7585,NaN,623.18,478.66,7.764,NaN
3.774,NaN,630.4,480.09,7.7036,NaN
3.7798,NaN,624.24,479.3,7.766,NaN
3.7915,NaN,625.41,477.95,7.7636,NaN
3.8068,NaN,624.88,479.26,7.7594,NaN
3.8138,NaN,624.34,477.46,7.8069,NaN
3.8223,NaN,615.66,476.54,7.9038,NaN
3.8385,NaN,616.85,477.34,7.9043,NaN
3.8457,NaN,615.2,476,7.9331,NaN
3.8541,NaN,618.17,476.25,7.8857,NaN
3.8599,NaN,615.27,476.69,7.9197,NaN
3.869,NaN,621.58,479.99,7.8562,NaN
3.8867,NaN,623.6,480.7,7.8793,NaN
3.8925,NaN,621.19,482.75,7.8983,NaN
3.9013,NaN,619.03,483.27,7.9099,NaN
3.9174,NaN,617.54,483.64,7.894,NaN
3.9241,NaN,624.05,484.23,7.838,NaN
3.9349,NaN,617.84,483.72,7.8864,NaN
3.9412,NaN,614.53,484.75,7.9217,NaN
3.949,NaN,612.92,486.44,7.919,NaN
3.9655,1,617.37,488.64,7.8865,0.37111
4.043,NaN,607,489.79,7.9452,NaN
4.0515,14,608.98,491.13,7.9363,0.42189
4.0595,NaN,604.79,491.65,7.9383,NaN
4.0646,NaN,603.84,490.75,7.9357,NaN
4.0724,NaN,603.87,491.09,7.9057,NaN
4.0794,NaN,600.57,489.68,7.9289,NaN
4.0869,NaN,696.28,479.61,7.2287,NaN
4.0939,NaN,615.77,492.16,7.7521,NaN
4.1006,NaN,706.92,481.47,7.1078,NaN
4.1079,NaN,703.73,478.93,7.1149,NaN
4.1184,NaN,704.85,479.02,7.0727,NaN
4.1251,NaN,668.37,492.16,7.447,NaN
4.1309,NaN,809,471.99,7.2372,NaN
4.1396,NaN,950.91,474.9,6.8081,NaN
4.1455,NaN,1004.7,477.36,6.775,NaN
4.1545,NaN,960.56,474.1,6.8672,NaN
4.1617,NaN,948.61,474.95,6.9701,NaN
4.1699,NaN,957,473.27,6.9023,NaN
4.1762,NaN,961.99,472.27,6.864,NaN
4.1814,NaN,957.86,469.51,6.8786,NaN
4.1882,NaN,959.22,466.83,6.8789,NaN
4.1975,NaN,968.08,465.63,6.8217,NaN
4.2059,NaN,977.01,465.82,6.7815,NaN
4.213,NaN,974.11,465.96,6.8042,NaN
4.2206,NaN,975.79,466.12,6.7737,NaN
4.2271,NaN,975.7,466.17,6.7542,NaN
4.2385,NaN,982.5,466.13,6.7217,NaN
4.2455,NaN,981.14,465.75,6.7242,NaN
4.2552,NaN,988.81,464.29,6.6885,NaN
4.2714,NaN,991.7,464.27,6.6499,NaN
4.2772,NaN,992.7,462.77,6.638,NaN
4.2851,NaN,996.73,461.87,6.6149,NaN
4.2913,NaN,987.8,462.99,6.6464,NaN
4.301,NaN,985.03,456.11,6.7302,NaN
4.3164,NaN,929.02,411.66,6.9699,NaN
4.3242,NaN,889.12,373.54,7.0942,NaN
4.3325,NaN,886.63,342.26,7.0635,NaN
4.3504,NaN,888.44,336.82,7.0653,NaN
4.3564,NaN,883.54,336.53,7.0925,NaN
4.3652,NaN,880.8,335.48,7.1183,NaN
4.3724,NaN,887.05,333.79,7.0702,NaN
4.3807,NaN,882.69,331.51,7.1156,NaN
4.3981,NaN,886.92,332.21,7.0957,NaN
4.4056,14,886.19,331.06,7.0942,0.45314
4.4123,NaN,883.92,329.95,7.0926,NaN
4.428,NaN,880.9,329.49,7.1364,NaN
4.435,NaN,884.62,329.76,7.0991,NaN
4.4458,NaN,885.61,327.62,7.0889,NaN
4.461,NaN,889.4,327.66,7.0508,NaN
4.4683,NaN,894.78,328.71,7.0409,NaN
4.4785,NaN,892.79,329.3,7.0582,NaN
4.489,NaN,887.97,327.65,7.0863,NaN
4.4969,NaN,889.29,329.32,7.0546,NaN
4.5097,NaN,893.84,328.14,7.0384,NaN
4.5177,NaN,891.21,326.88,7.0666,NaN
4.5258,NaN,884.8,326.7,7.0887,NaN
4.5437,NaN,899.26,327.43,6.999,NaN
4.5516,NaN,922.99,338.06,6.994,NaN
4.5599,NaN,922.51,344.8,7.0966,NaN
4.5667,NaN,931.84,345.29,6.9805,NaN
4.5746,NaN,931.27,345.15,6.9657,NaN
4.5896,NaN,935.13,343.91,6.9435,NaN
4.5956,NaN,940.2,344.4,6.9058,NaN
4.605,NaN,933.15,343.43,6.9419,NaN
4.6225,NaN,926.21,340.11,7.0049,NaN
4.6286,NaN,928.09,339.46,6.9864,NaN
4.6377,NaN,928.79,339.82,6.9792,NaN
4.644,NaN,926.03,338.78,6.9966,NaN
4.6546,NaN,930.98,337.99,6.9824,NaN
4.6697,NaN,926.88,338.9,7.02,NaN
4.6771,NaN,927.37,340.18,7.0278,NaN
4.6846,NaN,926.9,338.03,7.0233,NaN
4.7011,NaN,937.53,341.1,6.9391,NaN
4.7105,NaN,1064.8,424.51,6.3814,NaN
4.7167,NaN,1183.1,513.8,6.2437,NaN
4.723,NaN,1161.3,550.7,6.2491,NaN
4.7353,NaN,1098.1,561.23,6.4281,NaN
4.7493,NaN,1090,550.93,6.4527,NaN
4.7557,NaN,1107.9,554.57,6.418,NaN
4.7649,NaN,1115.2,556.29,6.3633,NaN
4.7805,NaN,1128.8,558.68,6.3022,NaN
4.789,NaN,1124.1,557.62,6.3312,NaN
4.7966,NaN,1121.4,557.88,6.3411,NaN
4.8126,NaN,1125.5,558.69,6.3408,NaN
4.8201,NaN,1123.5,560.01,6.3555,NaN
4.8319,NaN,1121.5,560.66,6.3641,NaN
4.839,NaN,1121.3,559.97,6.3627,NaN
4.8446,NaN,1126,561.15,6.3547,NaN
4.8601,NaN,1123.4,561.3,6.3939,NaN
4.8666,NaN,1116.4,561.14,6.4352,NaN
4.8799,NaN,1120.3,563.27,6.417,NaN
4.8926,NaN,1114.5,563.2,6.4488,NaN
4.8994,NaN,1129.8,564.71,6.3921,NaN
4.9092,NaN,1124.9,563.05,6.4389,NaN
4.9146,NaN,1129.5,564.42,6.4343,NaN
4.9267,NaN,1129.9,563.55,6.4484,NaN
4.9422,NaN,1115.5,563.19,6.5169,NaN
4.9493,NaN,1116,563.03,6.5195,NaN
4.9568,NaN,1120.4,564.79,6.4989,NaN
4.9727,NaN,1116.2,565.44,6.5314,NaN
4.9799,NaN,1126.5,565.34,6.4977,NaN
5.0204,1,1120.1,564.14,6.542,0.44142
5.0308,NaN,1127.1,564.36,6.5047,NaN
5.0398,NaN,1125.6,563.26,6.521,NaN
5.0458,NaN,1119.7,563.3,6.562,NaN
5.055,NaN,1125,564.03,6.5367,NaN
5.0607,NaN,1123.7,565.59,6.5521,NaN
5.069,NaN,1127.7,565.54,6.5466,NaN
5.0767,NaN,1129.9,565.06,6.5319,NaN
5.0825,NaN,1132.2,566.29,6.5229,NaN
5.0901,NaN,1130.2,568.62,6.5442,NaN
5.0969,NaN,1119.7,568.33,6.6123,NaN
5.1047,NaN,1124.8,568.6,6.5939,NaN
5.1118,NaN,1130.2,568.71,6.5749,NaN
5.1194,NaN,1131.1,568.92,6.5724,NaN
5.1337,NaN,1132,569.55,6.586,NaN
5.141,NaN,1130.1,570.16,6.6014,NaN
5.1501,NaN,1126.3,571.3,6.62,NaN
5.1653,NaN,1122,570.74,6.6458,NaN
5.173,NaN,1124.7,572.42,6.6352,NaN
5.182,NaN,1119.4,571.62,6.6748,NaN
5.1891,NaN,1121.1,570.86,6.6936,NaN
5.1969,NaN,1119.9,571.11,6.7026,NaN
5.2144,NaN,1118.1,571.06,6.7109,NaN
5.2257,NaN,1124.6,572.55,6.7063,NaN
5.2335,NaN,1124.7,573.01,6.7244,NaN
5.2444,NaN,1132,572.13,6.6915,NaN
5.2511,NaN,1132.7,571.31,6.7076,NaN
5.2604,NaN,1133.2,570.27,6.7149,NaN
5.2673,NaN,1134.9,570.33,6.7144,NaN
5.2783,NaN,1130.3,568.93,6.7539,NaN
5.2931,14,1136.3,569.59,6.73,0.39454
5.2982,NaN,1107.2,539.09,6.9984,NaN
5.3088,NaN,1050.3,431.04,7.1453,NaN
5.3271,NaN,984.48,348.94,7.4353,NaN
5.3339,NaN,1004,320.36,7.2664,NaN
5.3417,NaN,1001.8,328.15,7.3164,NaN
5.348,NaN,1002.1,328.47,7.2942,NaN
5.3575,NaN,999.7,325.38,7.314,NaN
5.3749,NaN,1004.7,325.66,7.3151,NaN
5.3814,NaN,1005.4,324.1,7.3555,NaN
5.3886,NaN,993.23,323.32,7.4294,NaN
5.4048,NaN,992.2,321.77,7.4643,NaN
5.4138,NaN,997.52,320.2,7.4486,NaN
5.422,NaN,1003.5,320.35,7.4152,NaN
5.4379,NaN,1009,319.06,7.3862,NaN
5.4441,NaN,1012.2,318.1,7.3818,NaN
5.4544,NaN,1003.3,315.19,7.4321,NaN
5.4604,NaN,1001,314.4,7.4325,NaN
5.47,NaN,1008.6,314.7,7.3934,NaN
5.4851,NaN,1005,313.65,7.3963,NaN
5.493,NaN,1006.9,312.06,7.3777,NaN
5.5008,NaN,1012.5,311.79,7.3012,NaN
5.5174,NaN,1020.9,309.9,7.2294,NaN
5.5246,NaN,1023.6,308.49,7.1881,NaN
5.5339,NaN,1027.5,307.51,7.1129,NaN
5.5404,NaN,1031.5,306.08,7.0611,NaN
5.5495,NaN,1033.5,303.4,7.0301,NaN
5.565,NaN,1032.2,303.36,6.9907,NaN
5.5724,NaN,1033.6,302.15,6.9431,NaN
